   1.1650000e+07   2.3240000e+07   3.4776000e+07   4.6255000e+07   5.7680000e+07   6.9050000e+07   8.0366000e+07   9.1628000e+07   1.0284000e+08   1.1399000e+08   1.2509000e+08   1.3614000e+08   1.4714000e+08   1.5808000e+08   1.6898000e+08   1.7982000e+08   1.9061000e+08   2.0135000e+08   2.1204000e+08   2.2268000e+08   2.3327000e+08   2.4381000e+08   2.5430000e+08   2.6474000e+08   2.7513000e+08   2.8547000e+08   2.9577000e+08   3.0602000e+08   3.1622000e+08   3.2637000e+08   3.3647000e+08   3.4653000e+08   3.5654000e+08   3.6651000e+08   3.7643000e+08   3.8630000e+08   3.9613000e+08   4.0591000e+08   4.1565000e+08   4.2535000e+08   4.3500000e+08   4.4460000e+08   4.5416000e+08   4.6368000e+08   4.7315000e+08   4.8258000e+08   4.9197000e+08   5.0132000e+08   5.1062000e+08   5.1988000e+08   5.2910000e+08   5.3828000e+08   5.4741000e+08   5.5651000e+08   5.6556000e+08   5.7457000e+08   5.8354000e+08   5.9248000e+08   6.0137000e+08   6.1022000e+08   6.1903000e+08   6.2780000e+08   6.3654000e+08   6.4523000e+08   6.5389000e+08   6.6250000e+08   6.7108000e+08   6.7962000e+08   6.8812000e+08   6.9659000e+08   7.0502000e+08   7.1341000e+08   7.2176000e+08   7.3008000e+08   7.3836000e+08   7.4660000e+08   7.5481000e+08   7.6298000e+08   7.7111000e+08   7.7921000e+08   7.8728000e+08   7.9530000e+08   8.0330000e+08   8.1126000e+08   8.1918000e+08   8.2707000e+08   8.3493000e+08   8.4275000e+08   8.5053000e+08   8.5829000e+08   8.6601000e+08   8.7369000e+08   8.8135000e+08   8.8897000e+08   8.9655000e+08   9.0411000e+08   9.1163000e+08   9.1912000e+08   9.2658000e+08   9.3401000e+08
   1.6217000e+07   3.2353000e+07   4.8413000e+07   6.4396000e+07   8.0304000e+07   9.6137000e+07   1.1189000e+08   1.2758000e+08   1.4319000e+08   1.5872000e+08   1.7418000e+08   1.8957000e+08   2.0489000e+08   2.2014000e+08   2.3531000e+08   2.5042000e+08   2.6545000e+08   2.8041000e+08   2.9530000e+08   3.1013000e+08   3.2488000e+08   3.3957000e+08   3.5418000e+08   3.6873000e+08   3.8321000e+08   3.9763000e+08   4.1198000e+08   4.2626000e+08   4.4047000e+08   4.5462000e+08   4.6871000e+08   4.8273000e+08   4.9669000e+08   5.1058000e+08   5.2440000e+08   5.3817000e+08   5.5187000e+08   5.6551000e+08   5.7909000e+08   5.9260000e+08   6.0605000e+08   6.1944000e+08   6.3277000e+08   6.4604000e+08   6.5925000e+08   6.7240000e+08   6.8549000e+08   6.9852000e+08   7.1150000e+08   7.2441000e+08   7.3726000e+08   7.5006000e+08   7.6280000e+08   7.7548000e+08   7.8811000e+08   8.0067000e+08   8.1319000e+08   8.2564000e+08   8.3804000e+08   8.5039000e+08   8.6268000e+08   8.7491000e+08   8.8709000e+08   8.9922000e+08   9.1129000e+08   9.2331000e+08   9.3527000e+08   9.4718000e+08   9.5904000e+08   9.7085000e+08   9.8260000e+08   9.9430000e+08   1.0060000e+09   1.0176000e+09   1.0291000e+09   1.0406000e+09   1.0520000e+09   1.0634000e+09   1.0748000e+09   1.0861000e+09   1.0973000e+09   1.1085000e+09   1.1197000e+09   1.1308000e+09   1.1418000e+09   1.1528000e+09   1.1638000e+09   1.1747000e+09   1.1856000e+09   1.1964000e+09   1.2071000e+09   1.2179000e+09   1.2285000e+09   1.2392000e+09   1.2497000e+09   1.2603000e+09   1.2708000e+09   1.2812000e+09   1.2916000e+09   1.3020000e+09
   1.9964000e+07   3.9829000e+07   5.9601000e+07   7.9279000e+07   9.8865000e+07   1.1836000e+08   1.3776000e+08   1.5707000e+08   1.7629000e+08   1.9543000e+08   2.1447000e+08   2.3342000e+08   2.5228000e+08   2.7106000e+08   2.8975000e+08   3.0835000e+08   3.2687000e+08   3.4530000e+08   3.6364000e+08   3.8190000e+08   4.0008000e+08   4.1817000e+08   4.3618000e+08   4.5410000e+08   4.7195000e+08   4.8971000e+08   5.0739000e+08   5.2498000e+08   5.4250000e+08   5.5994000e+08   5.7729000e+08   5.9457000e+08   6.1177000e+08   6.2889000e+08   6.4593000e+08   6.6290000e+08   6.7978000e+08   6.9659000e+08   7.1333000e+08   7.2999000e+08   7.4657000e+08   7.6308000e+08   7.7951000e+08   7.9587000e+08   8.1216000e+08   8.2837000e+08   8.4451000e+08   8.6058000e+08   8.7657000e+08   8.9249000e+08   9.0834000e+08   9.2412000e+08   9.3983000e+08   9.5547000e+08   9.7104000e+08   9.8654000e+08   1.0020000e+09   1.0173000e+09   1.0326000e+09   1.0479000e+09   1.0630000e+09   1.0781000e+09   1.0931000e+09   1.1081000e+09   1.1230000e+09   1.1378000e+09   1.1526000e+09   1.1673000e+09   1.1819000e+09   1.1965000e+09   1.2110000e+09   1.2254000e+09   1.2398000e+09   1.2541000e+09   1.2683000e+09   1.2825000e+09   1.2967000e+09   1.3107000e+09   1.3247000e+09   1.3387000e+09   1.3526000e+09   1.3664000e+09   1.3801000e+09   1.3938000e+09   1.4075000e+09   1.4211000e+09   1.4346000e+09   1.4481000e+09   1.4615000e+09   1.4748000e+09   1.4881000e+09   1.5013000e+09   1.5145000e+09   1.5276000e+09   1.5407000e+09   1.5537000e+09   1.5667000e+09   1.5796000e+09   1.5924000e+09   1.6052000e+09
   2.8491000e+07   5.6835000e+07   8.5041000e+07   1.1311000e+08   1.4104000e+08   1.6883000e+08   1.9649000e+08   2.2402000e+08   2.5141000e+08   2.7866000e+08   3.0579000e+08   3.3278000e+08   3.5965000e+08   3.8638000e+08   4.1298000e+08   4.3946000e+08   4.6581000e+08   4.9203000e+08   5.1813000e+08   5.4410000e+08   5.6994000e+08   5.9566000e+08   6.2126000e+08   6.4674000e+08   6.7209000e+08   6.9732000e+08   7.2244000e+08   7.4743000e+08   7.7231000e+08   7.9706000e+08   8.2170000e+08   8.4622000e+08   8.7063000e+08   8.9492000e+08   9.1909000e+08   9.4316000e+08   9.6710000e+08   9.9094000e+08   1.0147000e+09   1.0383000e+09   1.0618000e+09   1.0852000e+09   1.1084000e+09   1.1316000e+09   1.1547000e+09   1.1776000e+09   1.2005000e+09   1.2232000e+09   1.2459000e+09   1.2684000e+09   1.2908000e+09   1.3131000e+09   1.3353000e+09   1.3575000e+09   1.3795000e+09   1.4014000e+09   1.4232000e+09   1.4449000e+09   1.4665000e+09   1.4880000e+09   1.5094000e+09   1.5307000e+09   1.5520000e+09   1.5731000e+09   1.5941000e+09   1.6150000e+09   1.6358000e+09   1.6566000e+09   1.6772000e+09   1.6978000e+09   1.7182000e+09   1.7386000e+09   1.7588000e+09   1.7790000e+09   1.7991000e+09   1.8191000e+09   1.8390000e+09   1.8588000e+09   1.8785000e+09   1.8981000e+09   1.9177000e+09   1.9371000e+09   1.9565000e+09   1.9758000e+09   1.9950000e+09   2.0141000e+09   2.0331000e+09   2.0520000e+09   2.0709000e+09   2.0896000e+09   2.1083000e+09   2.1269000e+09   2.1454000e+09   2.1639000e+09   2.1822000e+09   2.2005000e+09   2.2187000e+09   2.2368000e+09   2.2548000e+09   2.2728000e+09
   1.0487000e+07   2.0922000e+07   3.1306000e+07   4.1642000e+07   5.1928000e+07   6.2166000e+07   7.2355000e+07   8.2496000e+07   9.2589000e+07   1.0263000e+08   1.1263000e+08   1.2258000e+08   1.3249000e+08   1.4235000e+08   1.5216000e+08   1.6192000e+08   1.7164000e+08   1.8132000e+08   1.9095000e+08   2.0053000e+08   2.1007000e+08   2.1957000e+08   2.2902000e+08   2.3842000e+08   2.4779000e+08   2.5711000e+08   2.6639000e+08   2.7562000e+08   2.8481000e+08   2.9396000e+08   3.0307000e+08   3.1214000e+08   3.2116000e+08   3.3014000e+08   3.3908000e+08   3.4798000e+08   3.5684000e+08   3.6566000e+08   3.7444000e+08   3.8318000e+08   3.9188000e+08   4.0054000e+08   4.0916000e+08   4.1774000e+08   4.2628000e+08   4.3479000e+08   4.4325000e+08   4.5168000e+08   4.6007000e+08   4.6842000e+08   4.7674000e+08   4.8501000e+08   4.9325000e+08   5.0146000e+08   5.0962000e+08   5.1775000e+08   5.2584000e+08   5.3390000e+08   5.4192000e+08   5.4991000e+08   5.5786000e+08   5.6577000e+08   5.7365000e+08   5.8150000e+08   5.8931000e+08   5.9708000e+08   6.0482000e+08   6.1253000e+08   6.2020000e+08   6.2784000e+08   6.3545000e+08   6.4302000e+08   6.5056000e+08   6.5806000e+08   6.6554000e+08   6.7298000e+08   6.8038000e+08   6.8776000e+08   6.9510000e+08   7.0241000e+08   7.0969000e+08   7.1694000e+08   7.2416000e+08   7.3134000e+08   7.3850000e+08   7.4562000e+08   7.5271000e+08   7.5977000e+08   7.6681000e+08   7.7381000e+08   7.8078000e+08   7.8772000e+08   7.9463000e+08   8.0151000e+08   8.0836000e+08   8.1519000e+08   8.2198000e+08   8.2875000e+08   8.3548000e+08   8.4219000e+08
   2.9094000e+07   5.8035000e+07   8.6831000e+07   1.1548000e+08   1.4399000e+08   1.7236000e+08   2.0059000e+08   2.2867000e+08   2.5662000e+08   2.8442000e+08   3.1209000e+08   3.3962000e+08   3.6702000e+08   3.9428000e+08   4.2140000e+08   4.4839000e+08   4.7525000e+08   5.0197000e+08   5.2857000e+08   5.5503000e+08   5.8136000e+08   6.0756000e+08   6.3363000e+08   6.5958000e+08   6.8540000e+08   7.1109000e+08   7.3666000e+08   7.6210000e+08   7.8741000e+08   8.1261000e+08   8.3768000e+08   8.6263000e+08   8.8745000e+08   9.1216000e+08   9.3675000e+08   9.6121000e+08   9.8556000e+08   1.0098000e+09   1.0339000e+09   1.0579000e+09   1.0818000e+09   1.1055000e+09   1.1292000e+09   1.1527000e+09   1.1762000e+09   1.1995000e+09   1.2227000e+09   1.2458000e+09   1.2687000e+09   1.2916000e+09   1.3144000e+09   1.3370000e+09   1.3595000e+09   1.3820000e+09   1.4043000e+09   1.4265000e+09   1.4486000e+09   1.4706000e+09   1.4925000e+09   1.5143000e+09   1.5360000e+09   1.5576000e+09   1.5791000e+09   1.6005000e+09   1.6218000e+09   1.6430000e+09   1.6640000e+09   1.6850000e+09   1.7059000e+09   1.7267000e+09   1.7474000e+09   1.7680000e+09   1.7885000e+09   1.8089000e+09   1.8292000e+09   1.8494000e+09   1.8695000e+09   1.8895000e+09   1.9095000e+09   1.9293000e+09   1.9490000e+09   1.9687000e+09   1.9882000e+09   2.0077000e+09   2.0271000e+09   2.0464000e+09   2.0656000e+09   2.0847000e+09   2.1037000e+09   2.1226000e+09   2.1415000e+09   2.1602000e+09   2.1789000e+09   2.1975000e+09   2.2160000e+09   2.2344000e+09   2.2527000e+09   2.2709000e+09   2.2891000e+09   2.3072000e+09
   3.4555000e+07   6.8931000e+07   1.0314000e+08   1.3718000e+08   1.7105000e+08   2.0476000e+08   2.3830000e+08   2.7167000e+08   3.0489000e+08   3.3794000e+08   3.7083000e+08   4.0356000e+08   4.3613000e+08   4.6854000e+08   5.0079000e+08   5.3289000e+08   5.6483000e+08   5.9662000e+08   6.2825000e+08   6.5973000e+08   6.9106000e+08   7.2224000e+08   7.5326000e+08   7.8414000e+08   8.1487000e+08   8.4545000e+08   8.7588000e+08   9.0617000e+08   9.3631000e+08   9.6631000e+08   9.9616000e+08   1.0259000e+09   1.0554000e+09   1.0849000e+09   1.1142000e+09   1.1433000e+09   1.1723000e+09   1.2012000e+09   1.2299000e+09   1.2585000e+09   1.2870000e+09   1.3153000e+09   1.3435000e+09   1.3716000e+09   1.3995000e+09   1.4273000e+09   1.4550000e+09   1.4825000e+09   1.5099000e+09   1.5372000e+09   1.5643000e+09   1.5914000e+09   1.6183000e+09   1.6450000e+09   1.6717000e+09   1.6982000e+09   1.7246000e+09   1.7509000e+09   1.7770000e+09   1.8030000e+09   1.8290000e+09   1.8547000e+09   1.8804000e+09   1.9060000e+09   1.9314000e+09   1.9567000e+09   1.9819000e+09   2.0070000e+09   2.0319000e+09   2.0568000e+09   2.0815000e+09   2.1061000e+09   2.1306000e+09   2.1550000e+09   2.1793000e+09   2.2035000e+09   2.2276000e+09   2.2515000e+09   2.2753000e+09   2.2991000e+09   2.3227000e+09   2.3462000e+09   2.3696000e+09   2.3929000e+09   2.4161000e+09   2.4392000e+09   2.4622000e+09   2.4851000e+09   2.5079000e+09   2.5305000e+09   2.5531000e+09   2.5756000e+09   2.5979000e+09   2.6202000e+09   2.6424000e+09   2.6644000e+09   2.6864000e+09   2.7083000e+09   2.7300000e+09   2.7517000e+09
   4.4688000e+06   8.9150000e+06   1.3340000e+07   1.7744000e+07   2.2126000e+07   2.6488000e+07   3.0830000e+07   3.5150000e+07   3.9450000e+07   4.3730000e+07   4.7989000e+07   5.2229000e+07   5.6448000e+07   6.0647000e+07   6.4827000e+07   6.8987000e+07   7.3127000e+07   7.7248000e+07   8.1350000e+07   8.5432000e+07   8.9496000e+07   9.3540000e+07   9.7566000e+07   1.0157000e+08   1.0556000e+08   1.0953000e+08   1.1348000e+08   1.1741000e+08   1.2133000e+08   1.2523000e+08   1.2910000e+08   1.3297000e+08   1.3681000e+08   1.4063000e+08   1.4444000e+08   1.4823000e+08   1.5200000e+08   1.5576000e+08   1.5950000e+08   1.6322000e+08   1.6692000e+08   1.7061000e+08   1.7428000e+08   1.7794000e+08   1.8157000e+08   1.8519000e+08   1.8880000e+08   1.9239000e+08   1.9596000e+08   1.9951000e+08   2.0305000e+08   2.0658000e+08   2.1009000e+08   2.1358000e+08   2.1705000e+08   2.2051000e+08   2.2396000e+08   2.2739000e+08   2.3081000e+08   2.3420000e+08   2.3759000e+08   2.4096000e+08   2.4431000e+08   2.4765000e+08   2.5098000e+08   2.5429000e+08   2.5758000e+08   2.6086000e+08   2.6413000e+08   2.6738000e+08   2.7062000e+08   2.7384000e+08   2.7705000e+08   2.8024000e+08   2.8343000e+08   2.8659000e+08   2.8975000e+08   2.9289000e+08   2.9601000e+08   2.9912000e+08   3.0222000e+08   3.0531000e+08   3.0838000e+08   3.1144000e+08   3.1448000e+08   3.1751000e+08   3.2053000e+08   3.2354000e+08   3.2653000e+08   3.2951000e+08   3.3248000e+08   3.3543000e+08   3.3837000e+08   3.4130000e+08   3.4422000e+08   3.4712000e+08   3.5001000e+08   3.5289000e+08   3.5576000e+08   3.5861000e+08
   1.6753000e+07   3.3421000e+07   5.0010000e+07   6.6521000e+07   8.2953000e+07   9.9307000e+07   1.1558000e+08   1.3178000e+08   1.4791000e+08   1.6395000e+08   1.7993000e+08   1.9582000e+08   2.1164000e+08   2.2739000e+08   2.4307000e+08   2.5867000e+08   2.7419000e+08   2.8965000e+08   3.0503000e+08   3.2034000e+08   3.3558000e+08   3.5075000e+08   3.6585000e+08   3.8088000e+08   3.9584000e+08   4.1073000e+08   4.2555000e+08   4.4030000e+08   4.5498000e+08   4.6960000e+08   4.8415000e+08   4.9863000e+08   5.1305000e+08   5.2740000e+08   5.4168000e+08   5.5590000e+08   5.7005000e+08   5.8414000e+08   5.9817000e+08   6.1213000e+08   6.2602000e+08   6.3986000e+08   6.5363000e+08   6.6734000e+08   6.8099000e+08   6.9457000e+08   7.0810000e+08   7.2156000e+08   7.3496000e+08   7.4830000e+08   7.6158000e+08   7.7481000e+08   7.8797000e+08   8.0107000e+08   8.1412000e+08   8.2710000e+08   8.4003000e+08   8.5290000e+08   8.6572000e+08   8.7847000e+08   8.9117000e+08   9.0382000e+08   9.1640000e+08   9.2893000e+08   9.4141000e+08   9.5383000e+08   9.6620000e+08   9.7851000e+08   9.9076000e+08   1.0030000e+09   1.0151000e+09   1.0272000e+09   1.0393000e+09   1.0512000e+09   1.0632000e+09   1.0751000e+09   1.0869000e+09   1.0987000e+09   1.1104000e+09   1.1221000e+09   1.1337000e+09   1.1453000e+09   1.1568000e+09   1.1683000e+09   1.1797000e+09   1.1911000e+09   1.2024000e+09   1.2137000e+09   1.2250000e+09   1.2361000e+09   1.2473000e+09   1.2584000e+09   1.2694000e+09   1.2804000e+09   1.2913000e+09   1.3022000e+09   1.3131000e+09   1.3239000e+09   1.3347000e+09   1.3454000e+09
   1.3573000e+07   2.7078000e+07   4.0517000e+07   5.3891000e+07   6.7200000e+07   8.0446000e+07   9.3628000e+07   1.0675000e+08   1.1980000e+08   1.3280000e+08   1.4573000e+08   1.5860000e+08   1.7140000e+08   1.8415000e+08   1.9684000e+08   2.0946000e+08   2.2203000e+08   2.3453000e+08   2.4698000e+08   2.5937000e+08   2.7169000e+08   2.8397000e+08   2.9618000e+08   3.0833000e+08   3.2043000e+08   3.3247000e+08   3.4446000e+08   3.5639000e+08   3.6826000e+08   3.8007000e+08   3.9184000e+08   4.0354000e+08   4.1519000e+08   4.2679000e+08   4.3834000e+08   4.4983000e+08   4.6126000e+08   4.7265000e+08   4.8398000e+08   4.9525000e+08   5.0648000e+08   5.1766000e+08   5.2878000e+08   5.3985000e+08   5.5087000e+08   5.6184000e+08   5.7276000e+08   5.8363000e+08   5.9445000e+08   6.0522000e+08   6.1594000e+08   6.2661000e+08   6.3724000e+08   6.4781000e+08   6.5834000e+08   6.6882000e+08   6.7925000e+08   6.8963000e+08   6.9997000e+08   7.1026000e+08   7.2050000e+08   7.3070000e+08   7.4085000e+08   7.5096000e+08   7.6102000e+08   7.7103000e+08   7.8100000e+08   7.9093000e+08   8.0081000e+08   8.1064000e+08   8.2044000e+08   8.3018000e+08   8.3989000e+08   8.4955000e+08   8.5917000e+08   8.6875000e+08   8.7828000e+08   8.8777000e+08   8.9722000e+08   9.0663000e+08   9.1599000e+08   9.2532000e+08   9.3460000e+08   9.4384000e+08   9.5305000e+08   9.6221000e+08   9.7133000e+08   9.8041000e+08   9.8945000e+08   9.9845000e+08   1.0074000e+09   1.0163000e+09   1.0252000e+09   1.0341000e+09   1.0429000e+09   1.0516000e+09   1.0604000e+09   1.0691000e+09   1.0777000e+09   1.0863000e+09
